1,talk,97,6,8,Over
1,talk,98,6,9,Over
1,talk,99,6,7,Over
1,talk,100,6,5,Over
1,talk,101,6,2,Over
1,talk,102,6,14,Over
1,talk,103,6,6,Over
1,talk,104,6,10,Over
1,talk,105,7,9,Over
1,talk,106,7,3,Over
1,talk,107,7,10,Over
1,talk,108,7,6,Over
1,talk,109,7,11,Skip
1,talk,110,7,2,Over
1,talk,111,7,7,Over
1,talk,112,7,13,Over
1,talk,113,7,8,Over
1,talk,114,7,15,COMINGOUT Agent[15] SEER
1,talk,115,7,14,Over
1,talk,116,7,1,Skip
1,talk,117,7,12,Over
1,talk,118,7,4,Over
1,talk,119,7,5,Over
1,talk,120,8,7,Over
1,talk,121,8,12,Over
1,talk,122,8,3,Over
1,talk,123,8,13,Over
1,talk,124,8,14,Over
1,talk,125,8,4,Over
1,talk,126,8,2,Over
1,talk,127,8,6,Over
1,talk,128,8,5,Over
1,talk,129,8,8,Over
1,talk,130,8,1,ESTIMATE Agent[08] FOX
1,talk,131,8,15,COMINGOUT Agent[15] SEER
1,talk,132,8,11,ESTIMATE Agent[14] WEREWOLF
1,talk,133,8,10,Over
1,talk,134,8,9,Over
1,talk,135,9,8,Over
1,talk,136,9,6,Over
1,talk,137,9,10,Over
1,talk,138,9,3,Over
1,talk,139,9,11,Over
1,talk,140,9,9,Over
1,talk,141,9,12,Over
1,talk,142,9,15,COMINGOUT Agent[15] SEER
1,talk,143,9,5,Over
1,talk,144,9,4,Over
1,talk,145,9,1,VOTED Agent[11]
1,talk,146,9,2,Over
1,talk,147,9,13,Over
1,talk,148,9,14,Over
1,talk,149,9,7,Over
1,talk,150,10,8,Over
1,talk,151,10,1,GUARD Agent[12]
1,talk,152,10,9,Over
1,talk,153,10,6,Over
1,talk,154,10,7,Over
1,talk,155,10,5,Over
1,talk,156,10,14,Over
1,talk,157,10,4,Over
1,talk,158,10,11,Over
1,talk,159,10,15,Over
1,talk,160,10,3,Over
1,talk,161,10,10,Over
1,talk,162,10,12,Over
1,talk,163,10,13,Over
1,talk,164,10,2,Over
1,talk,165,11,5,Over
1,talk,166,11,12,Over
1,talk,167,11,11,Over
1,talk,168,11,4,Over
1,talk,169,11,1,Skip
1,talk,170,11,3,Over
1,talk,171,11,9,Over
1,talk,172,11,13,Over
1,talk,173,11,7,Over
1,talk,174,11,2,Over
1,talk,175,11,14,Over
1,talk,176,11,15,Over
1,talk,177,11,8,Over
1,talk,178,11,10,Over
1,talk,179,11,6,Over
1,talk,180,12,12,Over
1,talk,181,12,4,Over
1,talk,182,12,14,Over
1,talk,183,12,11,Over
1,talk,184,12,10,Over
1,talk,185,12,6,Over
1,talk,186,12,7,Over
1,talk,187,12,3,Over
1,talk,188,12,15,Over
1,talk,189,12,1,GUARD Agent[14]
1,talk,190,12,2,Over
1,talk,191,12,8,Over
1,talk,192,12,13,Over
1,talk,193,12,5,Over
1,talk,194,12,9,Over
1,talk,195,13,9,Over
1,talk,196,13,1,AGREE TALK day1 ID:149
1,talk,197,13,3,Over
1,talk,198,13,13,Over
1,talk,199,13,6,Over
1,talk,200,13,10,Over
1,talk,201,13,11,Over
1,talk,202,13,8,Over
1,talk,203,13,15,Over
1,talk,204,13,14,Over
1,talk,205,13,4,Over
1,talk,206,13,5,Over
1,talk,207,13,12,Over
1,talk,208,13,7,Over
1,talk,209,13,2,Over
1,talk,210,14,3,Over
1,talk,211,14,6,Over
1,talk,212,14,15,Over
1,talk,213,14,8,Over
1,talk,214,14,11,Over
1,talk,215,14,14,Over
1,talk,216,14,7,Over
1,talk,217,14,9,Over
1,talk,218,14,4,Over
1,talk,219,14,12,Over
1,talk,220,14,5,Over
1,talk,221,14,10,Over
1,talk,222,14,1,VOTE Agent[12]
1,talk,223,14,2,Over
1,talk,224,14,13,Over
1,talk,225,15,4,Over
1,talk,226,15,15,Over
1,talk,227,15,1,Over
1,talk,228,15,12,Over
1,talk,229,15,2,Over
1,talk,230,15,10,VOTE Agent[12]
1,talk,231,15,11,Over
1,talk,232,15,9,Over
1,talk,233,15,3,Over
1,talk,234,15,7,Over
1,talk,235,15,13,Over
1,talk,236,15,8,Over
1,talk,237,15,14,Over
1,talk,238,15,5,Over
1,talk,239,15,6,Over
1,talk,240,16,6,Over
1,talk,241,16,14,Over
1,talk,242,16,13,Over
1,talk,243,16,7,Over
1,talk,244,16,3,Over
1,talk,245,16,12,Over
1,talk,246,16,4,Over
1,talk,247,16,2,Over
1,talk,248,16,9,Over
1,talk,249,16,10,Skip
1,talk,250,16,8,Over
1,talk,251,16,1,Over
1,talk,252,16,5,Over
1,talk,253,16,11,Over
1,talk,254,16,15,Over
1,talk,255,17,9,Over
1,talk,256,17,10,Skip
1,talk,257,17,13,Over
1,talk,258,17,2,Over
1,talk,259,17,4,Over
1,talk,260,17,7,Over
1,talk,261,17,8,Over
1,talk,262,17,15,Over
1,talk,263,17,11,Over
1,talk,264,17,5,Over
1,talk,265,17,14,Over
1,talk,266,17,1,Over
1,talk,267,17,12,Over
1,talk,268,17,6,Over
1,talk,269,17,3,Over
1,talk,270,18,8,Over
1,talk,271,18,5,Over
1,talk,272,18,11,Over
1,talk,273,18,15,Over
1,talk,274,18,14,Over
1,talk,275,18,6,Over
1,talk,276,18,1,Over
1,talk,277,18,10,Over
1,talk,278,18,7,Over
1,talk,279,18,12,Over
1,talk,280,18,4,Over
1,talk,281,18,3,Over
1,talk,282,18,13,Over
1,talk,283,18,2,Over
1,talk,284,18,9,Over
1,vote,1,12
1,vote,2,7
1,vote,3,10
1,vote,4,7
1,vote,5,10
1,vote,6,10
1,vote,7,10
1,vote,8,7
1,vote,9,15
1,vote,10,12
1,vote,11,10
1,vote,12,7
1,vote,13,1
1,vote,14,7
1,vote,15,2
1,vote,1,12
1,vote,2,7
1,vote,3,7
1,vote,4,7
1,vote,5,7
1,vote,6,10
1,vote,7,10
1,vote,8,7
1,vote,9,15
1,vote,10,12
1,vote,11,10
1,vote,12,7
1,vote,13,1
1,vote,14,7
1,vote,15,2
1,execute,7,SEER
1,whisper,0,0,10,ATTACK Agent[08]
1,whisper,1,0,15,Skip
1,whisper,2,0,1,ATTACK Agent[08]
1,whisper,3,1,1,Skip
1,whisper,4,1,10,Skip
1,whisper,5,1,15,Skip
1,whisper,6,2,15,Over
1,whisper,7,2,10,Skip
1,whisper,8,2,1,Skip
1,whisper,9,3,1,Over
1,whisper,10,3,10,Over
1,whisper,11,3,15,Over
1,guard,3,14,POSSESSED
1,attackVote,1,13
1,attackVote,10,8
1,attackVote,15,14
1,attackVote,1,6
1,attackVote,10,8
1,attackVote,15,14
1,attack,6,true
2,status,1,WEREWOLF,ALIVE,kenzi
2,status,2,VILLAGER,ALIVE,hello_wolf
2,status,3,BODYGUARD,ALIVE,Dummy_01
2,status,4,MEDIUM,ALIVE,Tomato
2,status,5,VILLAGER,ALIVE,Dummy_03
2,status,6,VILLAGER,DEAD,Udon
2,status,7,SEER,DEAD,Dummy_02
2,status,8,VILLAGER,ALIVE,fisherman
2,status,9,VILLAGER,ALIVE,takeda
2,status,10,WEREWOLF,ALIVE,GO1DeNO
2,status,11,VILLAGER,ALIVE,wasabi
2,status,12,VILLAGER,ALIVE,fanfan
2,status,13,VILLAGER,ALIVE,calups
2,status,14,POSSESSED,ALIVE,sonoda
2,status,15,WEREWOLF,ALIVE,cantar
2,talk,0,0,14,DIVINED Agent[14] HUMAN
2,talk,1,0,11,Skip
2,talk,2,0,1,DIVINATION Agent[15]
2,talk,3,0,13,Skip
2,talk,4,0,4,IDENTIFIED Agent[07] HUMAN
2,talk,5,0,15,COMINGOUT Agent[15] SEER
2,talk,6,0,8,VOTE Agent[15]
2,talk,7,0,3,Skip
2,talk,8,0,10,VOTE Agent[12]
2,talk,9,0,9,VOTE Agent[15]
2,talk,10,0,2,VOTE Agent[15]
2,talk,11,0,12,VOTE Agent[15]
2,talk,12,0,5,Skip
2,talk,13,1,4,VOTE Agent[15]
2,talk,14,1,5,Skip
2,talk,15,1,2,Skip
2,talk,16,1,15,COMINGOUT Agent[15] SEER
2,talk,17,1,3,Skip
2,talk,18,1,11,ESTIMATE Agent[14] WEREWOLF
2,talk,19,1,8,Skip
2,talk,20,1,14,VOTE Agent[15]
2,talk,21,1,1,DIVINATION Agent[05]
2,talk,22,1,13,Skip
2,talk,23,1,9,Skip
2,talk,24,1,10,Skip
2,talk,25,1,12,Skip
2,talk,26,2,2,Skip
2,talk,27,2,8,Skip
2,talk,28,2,4,Skip
2,talk,29,2,1,IDENTIFIED Agent[14] WEREWOLF
2,talk,30,2,5,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,31,2,9,Skip
2,talk,32,2,15,COMINGOUT Agent[15] SEER
2,talk,33,2,13,Over
2,talk,34,2,12,Skip
2,talk,35,2,11,Skip
2,talk,36,2,14,Skip
2,talk,37,2,10,Skip
2,talk,38,2,3,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,39,3,2,Over
2,talk,40,3,8,Over
2,talk,41,3,4,Skip
2,talk,42,3,9,Over
2,talk,43,3,12,Over
2,talk,44,3,11,VOTE Agent[10]
2,talk,45,3,3,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,46,3,15,COMINGOUT Agent[15] SEER
2,talk,47,3,5,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,48,3,1,Skip
2,talk,49,3,10,Over
2,talk,50,3,13,Over
2,talk,51,3,14,VOTE Agent[01]
2,talk,52,4,4,Over
2,talk,53,4,14,Skip
2,talk,54,4,1,VOTED Agent[03]
2,talk,55,4,15,COMINGOUT Agent[15] SEER
2,talk,56,4,3,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,57,4,10,Over
2,talk,58,4,9,Over
2,talk,59,4,5,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,60,4,12,Over
2,talk,61,4,8,Over
2,talk,62,4,2,Over
2,talk,63,4,11,Skip
2,talk,64,4,13,Over
2,talk,65,5,2,Over
2,talk,66,5,4,Over
2,talk,67,5,13,OR (VOTE Agent[02]) (VOTE Agent[03]) (VOTE Agent[05]) (VOTE Agent[08]) (VOTE Agent[09]) (VOTE Agent[11]) (VOTE Agent[12]) 
2,talk,68,5,9,Over
2,talk,69,5,10,Over
2,talk,70,5,1,DIVINATION Agent[12]
2,talk,71,5,14,Skip
2,talk,72,5,3,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,73,5,8,Over
2,talk,74,5,15,COMINGOUT Agent[15] SEER
2,talk,75,5,12,Over
2,talk,76,5,5,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,77,5,11,ESTIMATE Agent[12] VILLAGER
2,talk,78,6,4,VOTE Agent[02]
2,talk,79,6,15,COMINGOUT Agent[15] SEER
2,talk,80,6,14,Over
2,talk,81,6,11,ESTIMATE Agent[03] VILLAGER
2,talk,82,6,8,Over
2,talk,83,6,10,Over
2,talk,84,6,2,Over
2,talk,85,6,13,Over
2,talk,86,6,3,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,87,6,1,Skip
2,talk,88,6,5,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,89,6,9,Over
2,talk,90,6,12,Over
2,talk,91,7,5,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,92,7,11,Skip
2,talk,93,7,9,Over
2,talk,94,7,4,Skip
2,talk,95,7,8,Over
2,talk,96,7,10,VOTE Agent[02]
2,talk,97,7,13,Over
2,talk,98,7,14,Over
2,talk,99,7,3,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,100,7,15,COMINGOUT Agent[15] SEER
2,talk,101,7,1,VOTED Agent[04]
2,talk,102,7,12,Over
2,talk,103,7,2,Over
2,talk,104,8,13,Over
2,talk,105,8,9,Over
2,talk,106,8,10,Skip
2,talk,107,8,14,Over
2,talk,108,8,2,Over
2,talk,109,8,4,Skip
2,talk,110,8,12,Over
2,talk,111,8,15,COMINGOUT Agent[15] SEER
2,talk,112,8,11,Skip
2,talk,113,8,8,Over
2,talk,114,8,3,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,115,8,1,ATTACK Agent[11]
2,talk,116,8,5,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,117,9,1,GUARD Agent[02]
2,talk,118,9,15,COMINGOUT Agent[15] SEER
2,talk,119,9,3,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,120,9,14,Over
2,talk,121,9,11,Over
2,talk,122,9,10,Skip
2,talk,123,9,5,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,124,9,12,Over
2,talk,125,9,13,Over
2,talk,126,9,8,Over
2,talk,127,9,9,Over
2,talk,128,9,4,Over
2,talk,129,9,2,Over
2,talk,130,10,4,Over
2,talk,131,10,2,Over
2,talk,132,10,15,Over
2,talk,133,10,1,VOTE Agent[09]
2,talk,134,10,14,Over
2,talk,135,10,13,Over
2,talk,136,10,10,Over
2,talk,137,10,12,Over
2,talk,138,10,11,Over
2,talk,139,10,9,Over
2,talk,140,10,5,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,141,10,8,Over
2,talk,142,10,3,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,143,11,15,Over
2,talk,144,11,10,Over
2,talk,145,11,4,Over
2,talk,146,11,14,Over
2,talk,147,11,9,Over
2,talk,148,11,3,AND (VOTE Agent[02]) (REQUEST ANY (VOTE Agent[02]))
2,talk,149,11,12,Over
2,talk,150,11,13,Over
2,talk,151,11,5,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
2,talk,152,11,11,Over
2,talk,153,11,1,ATTACKED Agent[02]
2,talk,154,11,2,Over
2,talk,155,11,8,Over
2,talk,156,12,8,Over
2,talk,157,12,12,Over
2,talk,158,12,3,Over
2,talk,159,12,10,Over
2,talk,160,12,2,Over
2,talk,161,12,13,Over
2,talk,162,12,11,Over
2,talk,163,12,9,Over
2,talk,164,12,4,Over
2,talk,165,12,5,Over
2,talk,166,12,14,Over
2,talk,167,12,1,Over
2,talk,168,12,15,Over
2,vote,1,12
2,vote,2,15
2,vote,3,13
2,vote,4,2
2,vote,5,2
2,vote,8,15
2,vote,9,15
2,vote,10,2
2,vote,11,10
2,vote,12,15
2,vote,13,3
2,vote,14,1
2,vote,15,9
2,execute,15,WEREWOLF
2,whisper,0,0,1,ATTACK Agent[08]
2,whisper,1,0,10,ATTACK Agent[11]
2,whisper,2,1,1,Skip
2,whisper,3,1,10,Skip
2,whisper,4,2,1,Skip
2,whisper,5,2,10,Skip
2,whisper,6,3,10,Over
2,whisper,7,3,1,Over
2,guard,3,14,POSSESSED
2,attackVote,1,4
2,attackVote,10,11
2,attackVote,1,2
2,attackVote,10,11
2,attack,11,true
3,status,1,WEREWOLF,ALIVE,kenzi
3,status,2,VILLAGER,ALIVE,hello_wolf
3,status,3,BODYGUARD,ALIVE,Dummy_01
3,status,4,MEDIUM,ALIVE,Tomato
3,status,5,VILLAGER,ALIVE,Dummy_03
3,status,6,VILLAGER,DEAD,Udon
3,status,7,SEER,DEAD,Dummy_02
3,status,8,VILLAGER,ALIVE,fisherman
3,status,9,VILLAGER,ALIVE,takeda
3,status,10,WEREWOLF,ALIVE,GO1DeNO
3,status,11,VILLAGER,DEAD,wasabi
3,status,12,VILLAGER,ALIVE,fanfan
3,status,13,VILLAGER,ALIVE,calups
3,status,14,POSSESSED,ALIVE,sonoda
3,status,15,WEREWOLF,DEAD,cantar
3,talk,0,0,4,IDENTIFIED Agent[15] WEREWOLF
3,talk,1,0,8,VOTE Agent[10]
3,talk,2,0,10,VOTE Agent[02]
3,talk,3,0,13,Skip
3,talk,4,0,3,Skip
3,talk,5,0,5,Skip
3,talk,6,0,12,VOTE Agent[10]
3,talk,7,0,14,DIVINED Agent[14] HUMAN
3,talk,8,0,1,DIVINATION Agent[09]
3,talk,9,0,2,VOTE Agent[10]
3,talk,10,0,9,VOTE Agent[10]
3,talk,11,1,9,VOTE Agent[12]
3,talk,12,1,1,VOTED Agent[02]
3,talk,13,1,10,Skip
3,talk,14,1,2,Skip
3,talk,15,1,14,VOTE Agent[01]
3,talk,16,1,3,Skip
3,talk,17,1,5,Skip
3,talk,18,1,13,Skip
3,talk,19,1,8,Skip
3,talk,20,1,4,VOTE Agent[10]
3,talk,21,1,12,Skip
3,talk,22,2,1,Skip
3,talk,23,2,10,Skip
3,talk,24,2,13,Over
3,talk,25,2,4,Skip
3,talk,26,2,3,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
3,talk,27,2,5,AND (VOTE Agent[03]) (REQUEST ANY (VOTE Agent[03]))
3,talk,28,2,12,Skip
3,talk,29,2,2,Skip
3,talk,30,2,14,Skip
3,talk,31,2,9,Skip
3,talk,32,2,8,Skip
3,talk,33,3,10,Over
3,talk,34,3,8,Over
3,talk,35,3,14,Skip
3,talk,36,3,3,AND (VOTE Agent[03]) (REQUEST ANY (VOTE Agent[03]))
3,talk,37,3,12,Over
3,talk,38,3,4,Skip
3,talk,39,3,13,Over
3,talk,40,3,5,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
3,talk,41,3,1,DISAGREE TALK day3 ID:4
3,talk,42,3,2,Over
3,talk,43,3,9,VOTE Agent[08]
3,talk,44,4,13,Over
3,talk,45,4,3,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
3,talk,46,4,5,AND (VOTE Agent[03]) (REQUEST ANY (VOTE Agent[03]))
3,talk,47,4,9,Skip
3,talk,48,4,8,Over
3,talk,49,4,12,Over
3,talk,50,4,2,Over
3,talk,51,4,1,VOTED Agent[02]
3,talk,52,4,14,Over
3,talk,53,4,4,Over
3,talk,54,4,10,Over
3,talk,55,5,1,DISAGREE TALK day3 ID:49
3,talk,56,5,12,Over
3,talk,57,5,9,Skip
3,talk,58,5,3,AND (VOTE Agent[03]) (REQUEST ANY (VOTE Agent[03]))
3,talk,59,5,2,Over
3,talk,60,5,4,Over
3,talk,61,5,5,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
3,talk,62,5,14,Over
3,talk,63,5,10,Over
3,talk,64,5,8,Over
3,talk,65,5,13,OR (VOTE Agent[02]) (VOTE Agent[03]) (VOTE Agent[05]) (VOTE Agent[08]) (VOTE Agent[09]) (VOTE Agent[12]) 
3,talk,66,6,8,Over
3,talk,67,6,2,Over
3,talk,68,6,10,Over
3,talk,69,6,12,Over
3,talk,70,6,9,Over
3,talk,71,6,13,Over
3,talk,72,6,4,VOTE Agent[03]
3,talk,73,6,14,Over
3,talk,74,6,5,AND (VOTE Agent[03]) (REQUEST ANY (VOTE Agent[03]))
3,talk,75,6,1,COMINGOUT Agent[13] VILLAGER
3,talk,76,6,3,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
3,talk,77,7,5,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
3,talk,78,7,1,GUARD Agent[14]
3,talk,79,7,14,Over
3,talk,80,7,8,Over
3,talk,81,7,13,Over
3,talk,82,7,9,Over
3,talk,83,7,2,Over
3,talk,84,7,4,Skip
3,talk,85,7,10,Over
3,talk,86,7,3,AND (VOTE Agent[03]) (REQUEST ANY (VOTE Agent[03]))
3,talk,87,7,12,Over
3,talk,88,8,1,Agent[13] DIVINED Agent[03] HUMAN
3,talk,89,8,2,Over
3,talk,90,8,8,Over
3,talk,91,8,12,Over
3,talk,92,8,9,Over
3,talk,93,8,4,Skip
3,talk,94,8,13,Over
3,talk,95,8,5,AND (VOTE Agent[03]) (REQUEST ANY (VOTE Agent[03]))
3,talk,96,8,10,Over
3,talk,97,8,3,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
3,talk,98,8,14,Over
3,talk,99,9,8,Over
3,talk,100,9,12,Over
3,talk,101,9,5,AND (VOTE Agent[13]) (REQUEST ANY (VOTE Agent[13]))
3,talk,102,9,14,Over
3,talk,103,9,2,Over
3,talk,104,9,13,Over
3,talk,105,9,1,ATTACK Agent[12]
3,talk,106,9,9,Over
3,talk,107,9,3,AND (VOTE Agent[03]) (REQUEST ANY (VOTE Agent[03]))
3,talk,108,9,10,Over
3,talk,109,9,4,Over
3,talk,110,10,13,Over
3,talk,111,10,10,Over
