0,status,1,SEER,ALIVE,carlo
0,status,2,VILLAGER,ALIVE,m_cre
0,status,3,WEREWOLF,ALIVE,cndl
0,status,4,POSSESSED,ALIVE,AITKN
0,status,5,WEREWOLF,ALIVE,aplain
0,status,6,WEREWOLF,ALIVE,takkyubu
0,status,7,VILLAGER,ALIVE,kasuka
0,status,8,VILLAGER,ALIVE,johnny
0,status,9,VILLAGER,ALIVE,hibagon
0,status,10,VILLAGER,ALIVE,colun
0,status,11,VILLAGER,ALIVE,wasabi
0,status,12,BODYGUARD,ALIVE,Udon
0,status,13,VILLAGER,ALIVE,JuN1Ro
0,status,14,MEDIUM,ALIVE,cash
0,status,15,VILLAGER,ALIVE,daisyo
0,whisper,0,0,3,COMINGOUT Agent[03] VILLAGER
0,whisper,1,0,5,COMINGOUT Agent[05] MEDIUM
0,whisper,2,0,6,COMINGOUT Agent[06] MEDIUM
0,whisper,3,1,5,Skip
0,whisper,4,1,3,Skip
0,whisper,5,1,6,Skip
0,whisper,6,2,5,Skip
0,whisper,7,2,3,Skip
0,whisper,8,2,6,COMINGOUT Agent[06] VILLAGER
0,whisper,9,3,6,COMINGOUT Agent[06] SEER
0,whisper,10,3,5,Over
0,whisper,11,3,3,Over
0,whisper,12,4,3,Over
0,whisper,13,4,6,DIVINED Agent[01] WEREWOLF
0,whisper,14,4,5,Over
0,whisper,15,5,6,Skip
0,whisper,16,5,3,Over
0,whisper,17,5,5,Over
0,whisper,18,6,5,Over
0,whisper,19,6,6,Skip
0,whisper,20,6,3,Over
0,whisper,21,7,3,Over
0,whisper,22,7,6,Over
0,whisper,23,7,5,Over
0,divine,1,2,HUMAN
1,status,1,SEER,ALIVE,carlo
1,status,2,VILLAGER,ALIVE,m_cre
1,status,3,WEREWOLF,ALIVE,cndl
1,status,4,POSSESSED,ALIVE,AITKN
1,status,5,WEREWOLF,ALIVE,aplain
1,status,6,WEREWOLF,ALIVE,takkyubu
1,status,7,VILLAGER,ALIVE,kasuka
1,status,8,VILLAGER,ALIVE,johnny
1,status,9,VILLAGER,ALIVE,hibagon
1,status,10,VILLAGER,ALIVE,colun
1,status,11,VILLAGER,ALIVE,wasabi
1,status,12,BODYGUARD,ALIVE,Udon
1,status,13,VILLAGER,ALIVE,JuN1Ro
1,status,14,MEDIUM,ALIVE,cash
1,status,15,VILLAGER,ALIVE,daisyo
1,talk,0,0,14,COMINGOUT Agent[14] MEDIUM
1,talk,1,0,7,ESTIMATE Agent[08] WEREWOLF
1,talk,2,0,3,VOTE Agent[01]
1,talk,3,0,6,VOTE Agent[01]
1,talk,4,0,12,VOTE Agent[06]
1,talk,5,0,2,VOTE Agent[10]
1,talk,6,0,4,COMINGOUT Agent[04] SEER
1,talk,7,0,15,VOTE Agent[01]
1,talk,8,0,9,VOTE Agent[03]
1,talk,9,0,5,VOTE Agent[02]
1,talk,10,0,11,VOTE Agent[13]
1,talk,11,0,1,COMINGOUT Agent[01] SEER
1,talk,12,0,8,VOTE Agent[01]
1,talk,13,0,13,VOTE Agent[11]
1,talk,14,0,10,VOTE Agent[04]
1,talk,15,1,14,VOTE Agent[01]
1,talk,16,1,11,ESTIMATE Agent[04] WEREWOLF
1,talk,17,1,9,Skip
1,talk,18,1,3,VOTE Agent[11]
1,talk,19,1,13,VOTE Agent[01]
1,talk,20,1,5,REQUEST(VOTE Agent[02])
1,talk,21,1,6,REQUEST(VOTE Agent[01])
1,talk,22,1,2,VOTE Agent[04]
1,talk,23,1,1,DIVINED Agent[02] HUMAN
1,talk,24,1,4,DIVINED Agent[03] HUMAN
1,talk,25,1,10,Skip
1,talk,26,1,12,Over
1,talk,27,1,15,VOTE Agent[02]
1,talk,28,1,7,ESTIMATE Agent[15] WEREWOLF
1,talk,29,1,8,VOTE Agent[05]
1,talk,30,2,5,VOTE Agent[14]
1,talk,31,2,11,VOTE Agent[09]
1,talk,32,2,12,Over
1,talk,33,2,13,Over
1,talk,34,2,6,COMINGOUT Agent[06] SEER
1,talk,35,2,4,VOTE Agent[10]
1,talk,36,2,15,VOTE Agent[05]
1,talk,37,2,7,ESTIMATE Agent[11] WEREWOLF
1,talk,38,2,3,VOTE Agent[02]
1,talk,39,2,9,ESTIMATE Agent[01] SEER
1,talk,40,2,14,Skip
1,talk,41,2,1,VOTE Agent[05]
1,talk,42,2,8,VOTE Agent[15]
1,talk,43,2,10,ESTIMATE Agent[01] SEER
1,talk,44,2,2,Skip
1,talk,45,3,15,VOTE Agent[01]
1,talk,46,3,1,Skip
1,talk,47,3,8,VOTE Agent[04]
1,talk,48,3,10,Skip
1,talk,49,3,9,Skip
1,talk,50,3,5,REQUEST(VOTE Agent[14])
1,talk,51,3,14,Skip
1,talk,52,3,11,VOTE Agent[05]
1,talk,53,3,2,Skip
1,talk,54,3,7,VOTE Agent[05]
1,talk,55,3,6,DIVINED Agent[01] WEREWOLF
1,talk,56,3,3,VOTE Agent[09]
1,talk,57,3,4,Skip
1,talk,58,3,13,Over
1,talk,59,3,12,VOTE Agent[05]
1,talk,60,4,9,DISAGREE TALK day1 ID:39
1,talk,61,4,3,VOTE Agent[05]
1,talk,62,4,10,DISAGREE TALK day1 ID:39
1,talk,63,4,2,Over
1,talk,64,4,1,Skip
1,talk,65,4,14,Over
1,talk,66,4,4,Skip
1,talk,67,4,13,Over
1,talk,68,4,8,Skip
1,talk,69,4,12,Over
1,talk,70,4,7,VOTE Agent[01]
1,talk,71,4,15,ESTIMATE Agent[14] VILLAGER
1,talk,72,4,6,Skip
1,talk,73,4,5,COMINGOUT Agent[05] MEDIUM
1,talk,74,4,11,Skip
1,talk,75,5,14,Over
1,talk,76,5,15,Skip
1,talk,77,5,3,VOTE Agent[10]
1,talk,78,5,4,Over
1,talk,79,5,10,DISAGREE TALK day1 ID:43
1,talk,80,5,11,ESTIMATE Agent[02] VILLAGER
1,talk,81,5,13,Over
1,talk,82,5,5,Skip
1,talk,83,5,7,Skip
1,talk,84,5,6,Skip
1,talk,85,5,9,DISAGREE TALK day1 ID:43
1,talk,86,5,12,Over
1,talk,87,5,8,Skip
1,talk,88,5,1,VOTE Agent[07]
1,talk,89,5,2,Over
1,talk,90,6,5,Skip
1,talk,91,6,2,Over
1,talk,92,6,12,Over
1,talk,93,6,9,ESTIMATE Agent[01] WEREWOLF
1,talk,94,6,8,VOTE Agent[04]
1,talk,95,6,1,Skip
1,talk,96,6,14,Over
1,talk,97,6,3,Skip
1,talk,98,6,10,ESTIMATE Agent[01] WEREWOLF
1,talk,99,6,13,Over
1,talk,100,6,7,Skip
1,talk,101,6,4,Over
1,talk,102,6,6,Over
1,talk,103,6,11,Skip
1,talk,104,6,15,Over
1,talk,105,7,5,Over
1,talk,106,7,4,Over
1,talk,107,7,14,VOTE Agent[10]
1,talk,108,7,7,Over
1,talk,109,7,2,Over
1,talk,110,7,13,Over
1,talk,111,7,1,Skip
1,talk,112,7,15,Over
1,talk,113,7,6,Over
1,talk,114,7,12,Over
1,talk,115,7,3,Skip
1,talk,116,7,10,REQUEST(Agent[01] DIVINATION Agent[01])
1,talk,117,7,9,REQUEST(Agent[01] DIVINATION Agent[01])
1,talk,118,7,8,Skip
1,talk,119,7,11,VOTE Agent[14]
1,talk,120,8,12,Over
1,talk,121,8,11,VOTE Agent[05]
1,talk,122,8,1,Over
1,talk,123,8,6,Over
1,talk,124,8,8,Skip
1,talk,125,8,5,Over
1,talk,126,8,3,Over
1,talk,127,8,2,Over
1,talk,128,8,14,VOTE Agent[01]
1,talk,129,8,10,VOTE Agent[01]
1,talk,130,8,13,Over
1,talk,131,8,15,ESTIMATE Agent[02] VILLAGER
1,talk,132,8,4,Over
1,talk,133,8,7,Over
1,talk,134,8,9,VOTE Agent[01]
1,talk,135,9,8,VOTE Agent[04]
1,talk,136,9,11,ESTIMATE Agent[06] WEREWOLF
1,talk,137,9,2,Over
1,talk,138,9,6,Over
1,talk,139,9,9,Skip
1,talk,140,9,4,Over
1,talk,141,9,12,Over
1,talk,142,9,10,Skip
1,talk,143,9,13,Over
1,talk,144,9,1,Over
1,talk,145,9,7,Over
1,talk,146,9,15,ESTIMATE Agent[02] VILLAGER
1,talk,147,9,5,VOTE Agent[01]
1,talk,148,9,3,Over
1,talk,149,9,14,Skip
1,talk,150,10,7,Over
1,talk,151,10,12,Over
1,talk,152,10,3,Over
1,talk,153,10,6,Over
1,talk,154,10,9,Skip
1,talk,155,10,13,ESTIMATE Agent[01] WEREWOLF
1,talk,156,10,1,Over
1,talk,157,10,2,Over
1,talk,158,10,5,REQUEST(VOTE Agent[01])
1,talk,159,10,15,Over
1,talk,160,10,11,ESTIMATE Agent[01] WEREWOLF
1,talk,161,10,8,Skip
1,talk,162,10,10,Skip
1,talk,163,10,14,Over
1,talk,164,10,4,Over
1,talk,165,11,8,Skip
1,talk,166,11,4,Over
1,talk,167,11,3,Over
1,talk,168,11,13,Over
1,talk,169,11,14,Over
1,talk,170,11,2,Over
1,talk,171,11,9,Over
1,talk,172,11,5,Skip
1,talk,173,11,10,Over
1,talk,174,11,1,Over
1,talk,175,11,11,ESTIMATE Agent[02] VILLAGER
1,talk,176,11,15,Over
1,talk,177,11,12,Over
1,talk,178,11,7,Over
1,talk,179,11,6,Over
1,talk,180,12,13,Over
1,talk,181,12,12,Over
1,talk,182,12,9,Over
1,talk,183,12,2,Over
1,talk,184,12,5,Skip
1,talk,185,12,7,Over
1,talk,186,12,3,Over
1,talk,187,12,1,Over
1,talk,188,12,10,Over
1,talk,189,12,11,Over
1,talk,190,12,8,VOTE Agent[04]
1,talk,191,12,14,Over
1,talk,192,12,4,Over
1,talk,193,12,6,Over
1,talk,194,12,15,Over
1,talk,195,13,11,Over
1,talk,196,13,2,Over
1,talk,197,13,9,Over
1,talk,198,13,1,Over
1,talk,199,13,4,Over
1,talk,200,13,7,Over
1,talk,201,13,5,Over
1,talk,202,13,12,Over
1,talk,203,13,15,Over
1,talk,204,13,14,Over
1,talk,205,13,3,Over
1,talk,206,13,8,Skip
1,talk,207,13,6,Over
1,talk,208,13,13,Over
1,talk,209,13,10,Over
1,talk,210,14,10,Over
1,talk,211,14,11,Over
1,talk,212,14,3,Over
1,talk,213,14,7,Over
1,talk,214,14,8,Skip
1,talk,215,14,1,Over
1,talk,216,14,14,Over
1,talk,217,14,15,Over
1,talk,218,14,9,Over
1,talk,219,14,13,Over
1,talk,220,14,2,Over
1,talk,221,14,12,Over
1,talk,222,14,6,Over
1,talk,223,14,5,Over
1,talk,224,14,4,Over
1,talk,225,15,10,Over
1,talk,226,15,14,Over
1,talk,227,15,6,Over
1,talk,228,15,9,Over
1,talk,229,15,4,Over
1,talk,230,15,7,Over
1,talk,231,15,3,Over
1,talk,232,15,1,Over
1,talk,233,15,15,Over
1,talk,234,15,5,Over
1,talk,235,15,11,Over
1,talk,236,15,2,Over
1,talk,237,15,13,Over
1,talk,238,15,12,Over
1,talk,239,15,8,VOTE Agent[04]
1,talk,240,16,9,Over
