0,status,1,BODYGUARD,ALIVE,carlo
1,talk,13,0,10,VOTE Agent[08]
1,talk,14,0,13,VOTE Agent[15]
1,talk,15,1,14,VOTE Agent[02]
1,talk,16,1,10,REQUEST(VOTE Agent[08])
1,talk,17,1,3,VOTE Agent[13]
1,talk,18,1,1,Skip
1,talk,19,1,13,VOTE Agent[02]
1,talk,20,1,11,VOTE Agent[01]
1,talk,21,1,15,VOTE Agent[14]
1,talk,22,1,4,VOTE Agent[13]
1,talk,23,1,2,VOTE Agent[09]
1,talk,24,1,6,REQUEST(VOTE Agent[03])
1,talk,25,1,5,REQUEST(VOTE Agent[13])
1,talk,26,1,12,Over
1,talk,27,1,7,DIVINED Agent[13] HUMAN
1,talk,28,1,8,VOTE Agent[05]
1,talk,29,1,9,Over
1,talk,30,2,11,Skip
1,talk,31,2,15,Over
1,talk,32,2,12,VOTE Agent[14]
1,talk,33,2,9,Over
1,talk,34,2,5,VOTE Agent[15]
1,talk,35,2,7,Skip
1,talk,36,2,14,Skip
1,talk,37,2,8,Skip
1,talk,38,2,1,Skip
1,talk,39,2,4,VOTE Agent[13]
1,talk,40,2,2,Skip
1,talk,41,2,13,Over
1,talk,42,2,10,COMINGOUT Agent[10] SEER
1,talk,43,2,6,Skip
1,talk,44,2,3,VOTE Agent[06]
1,talk,45,3,11,Skip
1,talk,46,3,2,VOTE Agent[07]
1,talk,47,3,6,Skip
1,talk,48,3,5,REQUEST(VOTE Agent[15])
1,talk,49,3,4,Skip
1,talk,50,3,13,Over
1,talk,51,3,14,Skip
1,talk,52,3,3,Skip
1,talk,53,3,7,Skip
1,talk,54,3,12,Over
1,talk,55,3,15,Skip
1,talk,56,3,8,Skip
1,talk,57,3,10,DIVINED Agent[08] WEREWOLF
1,talk,58,3,1,Over
1,talk,59,3,9,Over
1,talk,60,4,4,REQUEST(DIVINATION Agent[02])
1,talk,61,4,9,Over
1,talk,62,4,5,COMINGOUT Agent[05] MEDIUM
1,talk,63,4,12,VOTE Agent[08]
1,talk,64,4,11,Over
1,talk,65,4,7,Over
1,talk,66,4,3,VOTE Agent[05]
1,talk,67,4,1,VOTE Agent[08]
1,talk,68,4,2,VOTE Agent[10]
1,talk,69,4,10,Skip
1,talk,70,4,15,ESTIMATE Agent[14] VILLAGER
1,talk,71,4,13,Over
1,talk,72,4,8,VOTE Agent[10]
1,talk,73,4,14,VOTE Agent[06]
1,talk,74,4,6,Over
1,talk,75,5,13,VOTE Agent[08]
1,talk,76,5,2,Skip
1,talk,77,5,12,VOTE Agent[05]
1,talk,78,5,10,Skip
1,talk,79,5,11,VOTE Agent[08]
1,talk,80,5,6,Over
1,talk,81,5,9,Over
1,talk,82,5,15,Skip
1,talk,83,5,3,Skip
1,talk,84,5,1,Skip
1,talk,85,5,5,Skip
1,talk,86,5,14,VOTE Agent[02]
1,talk,87,5,8,Skip
1,talk,88,5,4,Skip
1,talk,89,5,7,Over
1,talk,90,6,10,Over
1,talk,91,6,4,Skip
1,talk,92,6,8,Skip
1,talk,93,6,3,Skip
1,talk,94,6,13,Over
1,talk,95,6,2,Skip
1,talk,96,6,1,Skip
1,talk,97,6,6,Over
1,talk,98,6,15,Skip
1,talk,99,6,12,Over
1,talk,100,6,7,Over
1,talk,101,6,14,Skip
1,talk,102,6,9,Over
1,talk,103,6,11,Over
1,talk,104,6,5,Skip
1,talk,105,7,7,Over
1,talk,106,7,2,Over
1,talk,107,7,4,Over
1,talk,108,7,5,Over
1,talk,109,7,15,ESTIMATE Agent[03] VILLAGER
1,talk,110,7,12,Over
1,talk,111,7,11,ESTIMATE Agent[02] VILLAGER
1,talk,112,7,14,Skip
1,talk,113,7,8,VOTE Agent[10]
1,talk,114,7,9,Over
1,talk,115,7,3,Over
1,talk,116,7,10,Over
1,talk,117,7,1,Over
1,talk,118,7,13,ESTIMATE Agent[08] WEREWOLF
1,talk,119,7,6,Over
1,talk,120,8,9,Over
1,talk,121,8,13,ESTIMATE Agent[08] WEREWOLF
1,talk,122,8,12,Over
1,talk,123,8,4,Over
1,talk,124,8,10,Over
1,talk,125,8,11,Over
1,talk,126,8,3,Over
1,talk,127,8,14,Over
1,talk,128,8,1,Over
1,talk,129,8,7,Over
1,talk,130,8,8,Skip
1,talk,131,8,15,ESTIMATE Agent[12] VILLAGER
1,talk,132,8,5,Over
1,talk,133,8,2,Over
1,talk,134,8,6,Over
1,talk,135,9,12,Over
1,talk,136,9,3,Over
1,talk,137,9,8,Skip
1,talk,138,9,11,Over
1,talk,139,9,15,Over
1,talk,140,9,6,Over
1,talk,141,9,2,Over
1,talk,142,9,10,Over
1,talk,143,9,5,Over
1,talk,144,9,13,Over
1,talk,145,9,9,Over
1,talk,146,9,7,Over
1,talk,147,9,4,Over
1,talk,148,9,1,Over
1,talk,149,9,14,Over
1,talk,150,10,3,Over
1,talk,151,10,8,VOTE Agent[10]
1,talk,152,10,11,Over
1,talk,153,10,2,Over
1,talk,154,10,12,Over
1,talk,155,10,4,Over
1,talk,156,10,1,Over
1,talk,157,10,5,Over
1,talk,158,10,13,Over
1,talk,159,10,6,Over
1,talk,160,10,10,Over
1,talk,161,10,14,Over
1,talk,162,10,15,Over
1,talk,163,10,9,Over
1,talk,164,10,7,Over
1,talk,165,11,2,Over
1,talk,166,11,11,Over
1,talk,167,11,4,Over
1,talk,168,11,8,Skip
1,talk,169,11,14,Over
1,talk,170,11,10,Over
1,talk,171,11,6,Over
1,talk,172,11,1,Over
1,talk,173,11,3,Over
1,talk,174,11,12,Over
1,talk,175,11,15,Over
1,talk,176,11,7,Over
1,talk,177,11,13,Over
1,talk,178,11,9,Over
1,talk,179,11,5,Over
1,talk,180,12,4,Over
1,talk,181,12,13,Over
1,talk,182,12,9,Over
1,talk,183,12,3,Over
1,talk,184,12,10,Over
1,talk,185,12,5,Over
1,talk,186,12,15,Over
1,talk,187,12,12,Over
1,talk,188,12,11,Over
1,talk,189,12,6,Over
1,talk,190,12,7,Over
1,talk,191,12,1,Over
1,talk,192,12,14,Over
1,talk,193,12,2,Over
1,talk,194,12,8,Skip
1,talk,195,13,13,Over
1,talk,196,13,6,Over
1,talk,197,13,10,Over
1,talk,198,13,15,Over
1,talk,199,13,3,Over
1,talk,200,13,8,VOTE Agent[10]
1,talk,201,13,11,ESTIMATE Agent[14] VILLAGER
1,talk,202,13,9,Over
1,talk,203,13,14,Over
1,talk,204,13,5,Over
1,talk,205,13,2,Over
1,talk,206,13,7,Over
1,talk,207,13,4,Over
1,talk,208,13,1,Over
1,talk,209,13,12,Over
1,talk,210,14,15,Over
1,talk,211,14,10,Over
1,talk,212,14,12,Over
1,talk,213,14,4,Over
1,talk,214,14,9,Over
1,talk,215,14,8,Skip
1,talk,216,14,7,Over
1,talk,217,14,11,Over
1,talk,218,14,14,Over
1,talk,219,14,1,Over
1,talk,220,14,3,Over
1,talk,221,14,5,Over
1,talk,222,14,13,Over
1,talk,223,14,6,Over
1,talk,224,14,2,Over
1,talk,225,15,7,Over
1,talk,226,15,11,Over
1,talk,227,15,6,Over
1,talk,228,15,5,Over
1,talk,229,15,2,Over
1,talk,230,15,15,Over
1,talk,231,15,3,Over
1,talk,232,15,9,Over
1,talk,233,15,8,Skip
1,talk,234,15,10,Over
1,talk,235,15,13,Over
1,talk,236,15,1,Over
1,talk,237,15,4,Over
1,talk,238,15,12,Over
1,talk,239,15,14,Over
1,talk,240,16,12,Over
1,talk,241,16,11,Over
1,talk,242,16,8,VOTE Agent[10]
1,talk,243,16,7,Over
1,talk,244,16,5,Over
1,talk,245,16,15,Over
1,talk,246,16,1,Over
1,talk,247,16,6,Over
1,talk,248,16,13,Over
1,talk,249,16,3,Over
1,talk,250,16,9,Over
1,talk,251,16,14,Over
1,talk,252,16,4,Over
1,talk,253,16,2,Over
1,talk,254,16,10,Over
1,talk,255,17,15,Over
1,talk,256,17,6,Over
1,talk,257,17,8,Skip
1,talk,258,17,11,Over
1,talk,259,17,4,Over
1,talk,260,17,14,Over
1,talk,261,17,1,Over
1,talk,262,17,2,Over
1,talk,263,17,3,Over
1,talk,264,17,13,Over
1,talk,265,17,12,Over
1,talk,266,17,9,Over
1,talk,267,17,10,Over
1,talk,268,17,7,Over
1,talk,269,17,5,Over
1,talk,270,18,1,Over
1,talk,271,18,12,Over
1,talk,272,18,2,Over
1,talk,273,18,4,Over
1,talk,274,18,6,Over
1,talk,275,18,3,Over
1,talk,276,18,15,Over
1,talk,277,18,10,Over
1,talk,278,18,14,Over
1,talk,279,18,13,Over
1,talk,280,18,8,Skip
1,talk,281,18,11,Over
1,talk,282,18,5,Over
1,talk,283,18,9,Over
1,talk,284,18,7,Over
1,talk,285,19,11,Over
1,talk,286,19,13,Over
1,talk,287,19,6,Over
1,talk,288,19,1,Over
1,talk,289,19,12,Over
1,talk,290,19,4,Over
1,talk,291,19,3,Over
1,talk,292,19,2,Over
1,talk,293,19,7,Over
1,talk,294,19,14,Over
1,talk,295,19,10,Over
1,talk,296,19,9,Over
1,talk,297,19,5,Over
1,talk,298,19,15,Over
1,talk,299,19,8,VOTE Agent[10]
1,vote,1,8
1,vote,2,10
1,vote,3,5
1,vote,4,13
1,vote,5,15
1,vote,6,3
1,vote,7,12
1,vote,8,10
1,vote,9,2
1,vote,10,8
1,vote,11,8
1,vote,12,5
1,vote,13,8
1,vote,14,2
1,vote,15,14
1,execute,8,VILLAGER
1,divine,9,13,HUMAN
1,whisper,0,0,5,ATTACK Agent[07]
1,whisper,1,0,10,ATTACK Agent[15]
1,whisper,2,0,6,ATTACK Agent[07]
1,whisper,3,1,10,REQUEST(ATTACK Agent[15])
1,whisper,4,1,6,REQUEST(ATTACK Agent[07])
1,whisper,5,1,5,REQUEST(ATTACK Agent[07])
1,whisper,6,2,6,Skip
1,whisper,7,2,5,IDENTIFIED Agent[08] WEREWOLF
1,whisper,8,2,10,DIVINED Agent[05] HUMAN
1,whisper,9,3,5,Skip
1,whisper,10,3,6,Skip
1,whisper,11,3,10,Skip
1,whisper,12,4,5,Skip
1,whisper,13,4,10,Skip
1,whisper,14,4,6,Over
1,whisper,15,5,10,Over
1,whisper,16,5,5,Over
1,whisper,17,5,6,Over
1,guard,1,13,VILLAGER
1,attackVote,5,7
1,attackVote,6,7
1,attackVote,10,15
1,attack,7,true
2,status,1,BODYGUARD,ALIVE,carlo
2,status,2,VILLAGER,ALIVE,m_cre
2,status,3,VILLAGER,ALIVE,cndl
2,status,4,VILLAGER,ALIVE,AITKN
2,status,5,WEREWOLF,ALIVE,aplain
2,status,6,WEREWOLF,ALIVE,takkyubu
2,status,7,POSSESSED,DEAD,kasuka
2,status,8,VILLAGER,DEAD,johnny
2,status,9,SEER,ALIVE,hibagon
2,status,10,WEREWOLF,ALIVE,colun
2,status,11,VILLAGER,ALIVE,wasabi
2,status,12,VILLAGER,ALIVE,Udon
2,status,13,VILLAGER,ALIVE,JuN1Ro
2,status,14,VILLAGER,ALIVE,cash
2,status,15,MEDIUM,ALIVE,daisyo
2,talk,0,0,1,VOTE Agent[02]
2,talk,1,0,4,VOTE Agent[12]
2,talk,2,0,6,VOTE Agent[04]
2,talk,3,0,2,VOTE Agent[10]
2,talk,4,0,3,VOTE Agent[05]
2,talk,5,0,11,Skip
2,talk,6,0,5,IDENTIFIED Agent[08] WEREWOLF
2,talk,7,0,10,DIVINED Agent[05] HUMAN
2,talk,8,0,12,VOTE Agent[05]
2,talk,9,0,14,VOTE Agent[02]
2,talk,10,0,15,IDENTIFIED Agent[08] HUMAN
2,talk,11,0,13,VOTE Agent[06]
2,talk,12,0,9,DIVINED Agent[13] HUMAN
2,talk,13,1,12,Over
2,talk,14,1,1,Skip
2,talk,15,1,13,VOTE Agent[05]
2,talk,16,1,5,VOTE Agent[15]
2,talk,17,1,11,Skip
2,talk,18,1,3,Skip
2,talk,19,1,6,REQUEST(VOTE Agent[04])
2,talk,20,1,9,Over
2,talk,21,1,14,VOTE Agent[06]
2,talk,22,1,15,VOTE Agent[12]
2,talk,23,1,4,VOTE Agent[05]
2,talk,24,1,2,Skip
2,talk,25,1,10,VOTE Agent[04]
2,talk,26,2,11,Over
2,talk,27,2,10,REQUEST(VOTE Agent[04])
2,talk,28,2,4,Skip
2,talk,29,2,5,REQUEST(VOTE Agent[15])
2,talk,30,2,1,Skip
2,talk,31,2,9,Over
2,talk,32,2,12,Over
2,talk,33,2,2,Skip
2,talk,34,2,3,Skip
2,talk,35,2,14,VOTE Agent[09]
2,talk,36,2,13,ESTIMATE Agent[14] VILLAGER
2,talk,37,2,15,ESTIMATE Agent[12] VILLAGER
2,talk,38,2,6,Skip
2,talk,39,3,13,Over
2,talk,40,3,14,Skip
2,talk,41,3,15,Skip
2,talk,42,3,3,Over
2,talk,43,3,6,Skip
2,talk,44,3,10,Skip
2,talk,45,3,1,Over
2,talk,46,3,4,Skip
2,talk,47,3,11,Over
2,talk,48,3,2,Over
2,talk,49,3,9,Over
2,talk,50,3,12,Over
2,talk,51,3,5,Skip
2,talk,52,4,4,REQUEST(DIVINATION Agent[02])
2,talk,53,4,12,Over
2,talk,54,4,10,Skip
2,talk,55,4,2,Over
2,talk,56,4,11,Over
2,talk,57,4,14,Skip
2,talk,58,4,3,Over
2,talk,59,4,9,Over
2,talk,60,4,15,ESTIMATE Agent[13] VILLAGER
2,talk,61,4,1,Over
2,talk,62,4,5,Skip
2,talk,63,4,6,Over
2,talk,64,4,13,ESTIMATE Agent[05] WEREWOLF
2,talk,65,5,13,ESTIMATE Agent[05] WEREWOLF
2,talk,66,5,15,Skip
2,talk,67,5,5,Over
2,talk,68,5,12,Over
2,talk,69,5,2,Over
2,talk,70,5,6,Over
2,talk,71,5,10,Over
2,talk,72,5,1,Over
2,talk,73,5,3,Over
2,talk,74,5,11,Over
2,talk,75,5,14,Over
2,talk,76,5,4,Skip
2,talk,77,5,9,Over
2,talk,78,6,11,VOTE Agent[15]
2,talk,79,6,14,Over
2,talk,80,6,12,Over
2,talk,81,6,1,Over
2,talk,82,6,15,Skip
2,talk,83,6,10,Over
2,talk,84,6,6,Over
2,talk,85,6,5,Over
2,talk,86,6,2,Over
2,talk,87,6,9,Over
2,talk,88,6,3,Over
2,talk,89,6,13,Over
2,talk,90,6,4,Skip
2,talk,91,7,10,Over
2,talk,92,7,13,Over
2,talk,93,7,9,Over
2,talk,94,7,5,Over
2,talk,95,7,6,Over
2,talk,96,7,3,Over
2,talk,97,7,11,Over
2,talk,98,7,1,Over
2,talk,99,7,4,Over
2,talk,100,7,2,Over
2,talk,101,7,14,VOTE Agent[03]
2,talk,102,7,15,Over
2,talk,103,7,12,Over
2,talk,104,8,1,Over
2,talk,105,8,12,Over
2,talk,106,8,14,Skip
2,talk,107,8,10,Over
2,talk,108,8,15,Over
2,talk,109,8,3,Over
2,talk,110,8,13,Over
2,talk,111,8,2,Over
2,talk,112,8,11,Over
2,talk,113,8,4,Over
2,talk,114,8,6,Over
2,talk,115,8,9,Over
2,talk,116,8,5,Over
2,talk,117,9,10,Over
2,talk,118,9,12,Over
2,talk,119,9,13,Over
2,talk,120,9,5,Over
2,talk,121,9,14,Skip
2,talk,122,9,11,Over
2,talk,123,9,1,Over
2,talk,124,9,9,Over
2,talk,125,9,4,Over
2,talk,126,9,2,Over
2,talk,127,9,15,Over
2,talk,128,9,6,Over
2,talk,129,9,3,Over
2,talk,130,10,11,Over
2,talk,131,10,13,Over
2,talk,132,10,14,Over
2,talk,133,10,5,Over
2,talk,134,10,12,Over
2,talk,135,10,3,Over
2,talk,136,10,6,Over
2,talk,137,10,4,Over
2,talk,138,10,9,Over
2,talk,139,10,15,Over
2,talk,140,10,1,Over
2,talk,141,10,10,Over
2,talk,142,10,2,Over
2,vote,1,2
2,vote,2,10
2,vote,3,5
2,vote,4,5
2,vote,5,15
2,vote,6,4
2,vote,9,2
2,vote,10,4
2,vote,11,15
2,vote,12,5
2,vote,13,5
2,vote,14,3
2,vote,15,12
2,execute,5,WEREWOLF
2,divine,9,15,HUMAN
2,whisper,0,0,6,ATTACK Agent[15]
2,whisper,1,0,10,ATTACK Agent[15]
2,whisper,2,1,6,REQUEST(ATTACK Agent[15])
2,whisper,3,1,10,REQUEST(ATTACK Agent[15])
2,whisper,4,2,6,Skip
2,whisper,5,2,10,DIVINED Agent[09] HUMAN
2,whisper,6,3,10,Skip
2,whisper,7,3,6,Skip
2,whisper,8,4,10,Skip
2,whisper,9,4,6,Over
2,whisper,10,5,6,Over
2,whisper,11,5,10,Over
2,guard,1,13,VILLAGER
2,attackVote,6,15
2,attackVote,10,15
2,attack,15,true
3,status,1,BODYGUARD,ALIVE,carlo
3,status,2,VILLAGER,ALIVE,m_cre
3,status,3,VILLAGER,ALIVE,cndl
3,status,4,VILLAGER,ALIVE,AITKN
3,status,5,WEREWOLF,DEAD,aplain
3,status,6,WEREWOLF,ALIVE,takkyubu
3,status,7,POSSESSED,DEAD,kasuka
3,status,8,VILLAGER,DEAD,johnny
3,status,9,SEER,ALIVE,hibagon
3,status,10,WEREWOLF,ALIVE,colun
3,status,11,VILLAGER,ALIVE,wasabi
3,status,12,VILLAGER,ALIVE,Udon
3,status,13,VILLAGER,ALIVE,JuN1Ro
3,status,14,VILLAGER,ALIVE,cash
3,status,15,MEDIUM,DEAD,daisyo
3,talk,0,0,14,VOTE Agent[06]
3,talk,1,0,9,DIVINED Agent[15] HUMAN
3,talk,2,0,11,Skip
3,talk,3,0,12,VOTE Agent[10]
3,talk,4,0,6,VOTE Agent[14]
3,talk,5,0,3,VOTE Agent[06]
3,talk,6,0,2,VOTE Agent[10]
3,talk,7,0,10,DIVINED Agent[09] HUMAN
3,talk,8,0,13,VOTE Agent[14]
3,talk,9,0,1,VOTE Agent[02]
3,talk,10,0,4,VOTE Agent[11]
3,talk,11,1,10,VOTE Agent[04]
3,talk,12,1,3,Skip
3,talk,13,1,2,Skip
3,talk,14,1,14,Skip
3,talk,15,1,13,Over
3,talk,16,1,11,VOTE Agent[02]
3,talk,17,1,12,Over
3,talk,18,1,4,ESTIMATE Agent[09] POSSESSED
3,talk,19,1,6,REQUEST(VOTE Agent[14])
3,talk,20,1,9,Over
3,talk,21,1,1,Skip
3,talk,22,2,10,REQUEST(VOTE Agent[04])
3,talk,23,2,1,Skip
3,talk,24,2,9,Over
3,talk,25,2,4,VOTE Agent[14]
3,talk,26,2,13,ESTIMATE Agent[14] WEREWOLF
3,talk,27,2,14,Skip
3,talk,28,2,2,Skip
3,talk,29,2,3,Skip
3,talk,30,2,6,Skip
3,talk,31,2,11,ESTIMATE Agent[09] VILLAGER
3,talk,32,2,12,Over
3,talk,33,3,14,Over
3,talk,34,3,4,VOTE Agent[14]
3,talk,35,3,3,VOTE Agent[14]
3,talk,36,3,2,Over
3,talk,37,3,9,Over
3,talk,38,3,12,Over
3,talk,39,3,11,Skip
3,talk,40,3,6,Skip
3,talk,41,3,1,Over
3,talk,42,3,10,Skip
3,talk,43,3,13,Over
3,talk,44,4,12,Over
3,talk,45,4,3,Skip
3,talk,46,4,4,REQUEST(DIVINATION Agent[14])
3,talk,47,4,10,Skip
3,talk,48,4,6,Over
3,talk,49,4,11,Skip
3,talk,50,4,14,Over
3,talk,51,4,9,Over
3,talk,52,4,2,Over
3,talk,53,4,13,Over
3,talk,54,4,1,Over
3,talk,55,5,1,Over
3,talk,56,5,4,Skip
3,talk,57,5,12,Over
3,talk,58,5,3,Skip
3,talk,59,5,14,Over
3,talk,60,5,10,Over
3,talk,61,5,13,Over
3,talk,62,5,2,Over
3,talk,63,5,6,Over
3,talk,64,5,11,ESTIMATE Agent[06] VILLAGER
3,talk,65,5,9,Over
3,talk,66,6,1,Over
3,talk,67,6,12,Over
3,talk,68,6,9,Over
3,talk,69,6,10,Over
3,talk,70,6,14,Over
3,talk,71,6,11,ESTIMATE Agent[06] VILLAGER
3,talk,72,6,3,Over
3,talk,73,6,13,ESTIMATE Agent[14] WEREWOLF
3,talk,74,6,2,Over
3,talk,75,6,6,Over
3,talk,76,6,4,Skip
3,talk,77,7,12,Over
3,talk,78,7,1,Over
3,talk,79,7,9,Over
3,talk,80,7,2,Over
3,talk,81,7,14,Over
3,talk,82,7,10,Over
3,talk,83,7,3,Over
3,talk,84,7,4,Over
3,talk,85,7,11,ESTIMATE Agent[03] VILLAGER
3,talk,86,7,6,Over
3,talk,87,7,13,ESTIMATE Agent[14] WEREWOLF
3,talk,88,8,4,Over
3,talk,89,8,10,Over
3,talk,90,8,13,ESTIMATE Agent[14] WEREWOLF
3,talk,91,8,11,Over
3,talk,92,8,6,Over
3,talk,93,8,12,Over
3,talk,94,8,3,Over
3,talk,95,8,14,Over
3,talk,96,8,9,Over
3,talk,97,8,1,Over
3,talk,98,8,2,Over
3,talk,99,9,3,Over
3,talk,100,9,11,Over
3,talk,101,9,12,Over
3,talk,102,9,14,Over
3,talk,103,9,2,Over
3,talk,104,9,9,Over
3,talk,105,9,4,Over
3,talk,106,9,1,Over
3,talk,107,9,6,Over
3,talk,108,9,13,Over
3,talk,109,9,10,Over
3,vote,1,2
3,vote,2,10
3,vote,3,14
3,vote,4,14
3,vote,6,14
3,vote,9,4
3,vote,10,4
3,vote,11,2
3,vote,12,10
3,vote,13,14
3,vote,14,6
3,execute,14,VILLAGER
3,divine,9,11,HUMAN
3,whisper,0,0,6,ATTACK Agent[11]
3,whisper,1,0,10,ATTACK Agent[02]
3,whisper,2,1,10,REQUEST(ATTACK Agent[02])
3,whisper,3,1,6,REQUEST(ATTACK Agent[11])
3,whisper,4,2,10,DIVINED Agent[06] HUMAN
3,whisper,5,2,6,Skip
3,whisper,6,3,6,Skip
3,whisper,7,3,10,Skip
3,whisper,8,4,6,Over
3,whisper,9,4,10,Skip
3,whisper,10,5,6,Over
3,whisper,11,5,10,Over
3,guard,1,13,VILLAGER
3,attackVote,6,11
3,attackVote,10,2
3,attackVote,6,11
3,attackVote,10,2
3,attack,11,true
4,status,1,BODYGUARD,ALIVE,carlo
4,status,2,VILLAGER,ALIVE,m_cre
4,status,3,VILLAGER,ALIVE,cndl
4,status,4,VILLAGER,ALIVE,AITKN
4,status,5,WEREWOLF,DEAD,aplain
4,status,6,WEREWOLF,ALIVE,takkyubu
4,status,7,POSSESSED,DEAD,kasuka
4,status,8,VILLAGER,DEAD,johnny
4,status,9,SEER,ALIVE,hibagon
4,status,10,WEREWOLF,ALIVE,colun
4,status,11,VILLAGER,DEAD,wasabi
4,status,12,VILLAGER,ALIVE,Udon
4,status,13,VILLAGER,ALIVE,JuN1Ro
4,status,14,VILLAGER,DEAD,cash
4,status,15,MEDIUM,DEAD,daisyo
4,talk,0,0,6,VOTE Agent[13]
4,talk,1,0,1,VOTE Agent[02]
4,talk,2,0,4,VOTE Agent[02]
4,talk,3,0,9,DIVINED Agent[11] HUMAN
4,talk,4,0,2,VOTE Agent[10]
4,talk,5,0,13,VOTE Agent[06]
4,talk,6,0,12,VOTE Agent[10]
4,talk,7,0,3,VOTE Agent[06]
4,talk,8,0,10,DIVINED Agent[06] HUMAN
4,talk,9,1,12,Over
4,talk,10,1,3,Skip
4,talk,11,1,4,VOTE Agent[10]
4,talk,12,1,1,Skip
4,talk,13,1,13,Over
4,talk,14,1,2,Skip
4,talk,15,1,10,VOTE Agent[12]
4,talk,16,1,9,Over
4,talk,17,1,6,REQUEST(VOTE Agent[13])
4,talk,18,2,13,VOTE Agent[03]
4,talk,19,2,9,Over
4,talk,20,2,10,REQUEST(VOTE Agent[12])
4,talk,21,2,1,Skip
4,talk,22,2,3,Skip
4,talk,23,2,4,Skip
4,talk,24,2,6,Skip
4,talk,25,2,12,Over
4,talk,26,2,2,Skip
4,talk,27,3,12,Over
4,talk,28,3,9,Over
4,talk,29,3,2,Over
4,talk,30,3,13,Over
4,talk,31,3,1,Over
4,talk,32,3,3,Over
4,talk,33,3,6,Skip
4,talk,34,3,10,Skip
4,talk,35,3,4,Skip
4,talk,36,4,12,Over
4,talk,37,4,10,Skip
4,talk,38,4,13,ESTIMATE Agent[03] VILLAGER
4,talk,39,4,1,Over
4,talk,40,4,2,Over
4,talk,41,4,9,Over
4,talk,42,4,3,Over
4,talk,43,4,4,REQUEST(DIVINATION Agent[02])
4,talk,44,4,6,Over
4,talk,45,5,2,Over
4,talk,46,5,9,Over
4,talk,47,5,1,Over
4,talk,48,5,4,Skip
4,talk,49,5,13,Over
4,talk,50,5,12,Over
4,talk,51,5,10,Over
4,talk,52,5,3,Over
4,talk,53,5,6,Over
4,talk,54,6,9,Over
4,talk,55,6,3,Over
4,talk,56,6,10,Over
4,talk,57,6,6,Over
4,talk,58,6,1,Over
4,talk,59,6,4,Skip
4,talk,60,6,12,Over
4,talk,61,6,13,ESTIMATE Agent[03] VILLAGER
4,talk,62,6,2,Over
4,talk,63,7,12,Over
