0,status,1,WEREWOLF,ALIVE,m_cre
1,talk,196,13,10,Over
1,talk,197,13,13,Over
1,talk,198,13,15,ESTIMATE Agent[08] VILLAGER
1,talk,199,13,4,Over
1,talk,200,13,1,Over
1,talk,201,13,6,Over
1,talk,202,13,2,Over
1,talk,203,13,7,Over
1,talk,204,13,11,Over
1,talk,205,13,12,Over
1,talk,206,13,9,ESTIMATE Agent[11] VILLAGER
1,talk,207,13,5,Over
1,talk,208,13,14,Over
1,talk,209,13,3,AGREE TALK day1 ID:186
1,talk,210,14,15,ESTIMATE Agent[07] WEREWOLF
1,talk,211,14,13,Over
1,talk,212,14,7,Over
1,talk,213,14,14,Over
1,talk,214,14,12,Over
1,talk,215,14,1,Over
1,talk,216,14,2,Over
1,talk,217,14,5,Over
1,talk,218,14,8,Over
1,talk,219,14,4,Over
1,talk,220,14,3,Skip
1,talk,221,14,10,Over
1,talk,222,14,11,Over
1,talk,223,14,6,Over
1,talk,224,14,9,Over
1,talk,225,15,7,Over
1,talk,226,15,10,Over
1,talk,227,15,15,ESTIMATE Agent[07] WEREWOLF
1,talk,228,15,3,AGREE TALK day1 ID:210
1,talk,229,15,1,Over
1,talk,230,15,4,Over
1,talk,231,15,11,Over
1,talk,232,15,5,Over
1,talk,233,15,14,Over
1,talk,234,15,13,Over
1,talk,235,15,8,Over
1,talk,236,15,2,Over
1,talk,237,15,9,ESTIMATE Agent[08] VILLAGER
1,talk,238,15,12,Over
1,talk,239,15,6,Over
1,talk,240,16,9,Over
1,talk,241,16,10,Over
1,talk,242,16,12,Over
1,talk,243,16,2,Over
1,talk,244,16,1,Over
1,talk,245,16,14,Over
1,talk,246,16,6,Over
1,talk,247,16,13,Over
1,talk,248,16,15,Over
1,talk,249,16,5,Over
1,talk,250,16,4,Over
1,talk,251,16,7,Over
1,talk,252,16,3,AGREE TALK day1 ID:227
1,talk,253,16,8,Over
1,talk,254,16,11,Over
1,talk,255,17,3,Skip
1,talk,256,17,1,Over
1,talk,257,17,11,Over
1,talk,258,17,7,Over
1,talk,259,17,9,Over
1,talk,260,17,6,Over
1,talk,261,17,14,Over
1,talk,262,17,4,Over
1,talk,263,17,12,Over
1,talk,264,17,8,Over
1,talk,265,17,2,Over
1,talk,266,17,15,ESTIMATE Agent[07] WEREWOLF
1,talk,267,17,13,Over
1,talk,268,17,5,Over
1,talk,269,17,10,Over
1,talk,270,18,12,Over
1,talk,271,18,13,Over
1,talk,272,18,8,Over
1,talk,273,18,15,Over
1,talk,274,18,9,Over
1,talk,275,18,3,AGREE TALK day1 ID:266
1,talk,276,18,5,Over
1,talk,277,18,10,Over
1,talk,278,18,1,Over
1,talk,279,18,4,Over
1,talk,280,18,6,Over
1,talk,281,18,7,Over
1,talk,282,18,11,Over
1,talk,283,18,14,Over
1,talk,284,18,2,Over
1,talk,285,19,15,Over
1,talk,286,19,14,Over
1,talk,287,19,8,Over
1,talk,288,19,11,Over
1,talk,289,19,7,Over
1,talk,290,19,12,Over
1,talk,291,19,6,Over
1,talk,292,19,5,Over
1,talk,293,19,3,Skip
1,talk,294,19,2,Over
1,talk,295,19,13,Over
1,talk,296,19,1,Over
1,talk,297,19,9,Over
1,talk,298,19,4,Over
1,talk,299,19,10,Over
1,vote,1,9
1,vote,2,15
1,vote,3,7
1,vote,4,7
1,vote,5,11
1,vote,6,9
1,vote,7,15
1,vote,8,7
1,vote,9,1
1,vote,10,15
1,vote,11,7
1,vote,12,7
1,vote,13,5
1,vote,14,3
1,vote,15,7
1,execute,7,WEREWOLF
1,divine,6,7,WEREWOLF
1,whisper,0,0,1,ATTACK Agent[08]
1,whisper,1,0,7,ATTACK Agent[06]
1,whisper,2,0,13,ATTACK Agent[06]
1,whisper,3,1,7,REQUEST(ATTACK Agent[06])
1,whisper,4,1,13,Skip
1,whisper,5,1,1,Skip
1,whisper,6,2,13,Skip
1,whisper,7,2,7,DIVINED Agent[13] HUMAN
1,whisper,8,2,1,Skip
1,whisper,9,3,13,Over
1,whisper,10,3,1,Over
1,whisper,11,3,7,Skip
1,whisper,12,4,13,Over
1,whisper,13,4,1,Over
1,whisper,14,4,7,Skip
1,whisper,15,5,13,Over
1,whisper,16,5,1,Over
1,whisper,17,5,7,Over
1,guard,8,14,VILLAGER
1,attackVote,1,8
1,attackVote,7,6
1,attackVote,13,6
1,attackVote,1,8
1,attackVote,7,6
1,attackVote,13,6
1,attack,8,true
2,status,1,WEREWOLF,ALIVE,m_cre
2,status,2,VILLAGER,ALIVE,carlo
2,status,3,VILLAGER,ALIVE,AITKN
2,status,4,VILLAGER,ALIVE,Dummy13_09
2,status,5,VILLAGER,ALIVE,daisyo
2,status,6,SEER,ALIVE,tori
2,status,7,WEREWOLF,DEAD,Dummy13_11
2,status,8,BODYGUARD,DEAD,Dummy13_07
2,status,9,POSSESSED,ALIVE,wasabi
2,status,10,VILLAGER,ALIVE,TOT
2,status,11,VILLAGER,ALIVE,Dummy13_08
2,status,12,MEDIUM,ALIVE,Dummy13_10
2,status,13,WEREWOLF,ALIVE,megumish
2,status,14,VILLAGER,ALIVE,cash
2,status,15,VILLAGER,ALIVE,JuN1Ro
2,talk,0,0,3,Skip
2,talk,1,0,15,VOTE Agent[14]
2,talk,2,0,13,ESTIMATE Agent[03] WEREWOLF
2,talk,3,0,9,DIVINED Agent[01] WEREWOLF
2,talk,4,0,11,VOTE Agent[05]
2,talk,5,0,2,VOTE Agent[15]
2,talk,6,0,14,DIVINED Agent[02] HUMAN
2,talk,7,0,12,COMINGOUT Agent[12] MEDIUM
2,talk,8,0,1,VOTE Agent[09]
2,talk,9,0,5,Skip
2,talk,10,0,6,DIVINED Agent[07] WEREWOLF
2,talk,11,0,4,VOTE Agent[06]
2,talk,12,0,10,VOTE Agent[02]
2,talk,13,1,1,Skip
2,talk,14,1,9,Skip
2,talk,15,1,13,VOTE Agent[03]
2,talk,16,1,10,REQUEST(VOTE Agent[02])
2,talk,17,1,2,VOTE Agent[01]
2,talk,18,1,12,IDENTIFIED Agent[07] WEREWOLF
2,talk,19,1,4,ESTIMATE Agent[01] WEREWOLF
2,talk,20,1,14,Over
2,talk,21,1,11,ESTIMATE Agent[01] WEREWOLF
2,talk,22,1,3,DISAGREE TALK day2 ID:2
2,talk,23,1,5,VOTE Agent[02]
2,talk,24,1,15,VOTE Agent[01]
2,talk,25,1,6,AGREE TALK day1 ID:58
2,talk,26,2,6,ESTIMATE Agent[09] WEREWOLF
2,talk,27,2,9,VOTE Agent[01]
2,talk,28,2,4,REQUEST(Agent[14] DIVINATION Agent[01])
2,talk,29,2,1,VOTE Agent[10]
2,talk,30,2,15,ESTIMATE Agent[12] WEREWOLF
2,talk,31,2,5,AGREE TALK day2 ID:13
2,talk,32,2,3,ESTIMATE Agent[09] WEREWOLF
2,talk,33,2,12,VOTE Agent[01]
2,talk,34,2,13,ESTIMATE Agent[12] WEREWOLF
2,talk,35,2,2,ESTIMATE Agent[09] SEER
2,talk,36,2,14,Over
2,talk,37,2,11,REQUEST(Agent[14] DIVINATION Agent[01])
2,talk,38,2,10,Skip
2,talk,39,3,11,VOTE Agent[01]
2,talk,40,3,5,AGREE TALK day2 ID:6
2,talk,41,3,13,VOTE Agent[12]
2,talk,42,3,14,Over
2,talk,43,3,3,AGREE TALK day2 ID:11
2,talk,44,3,9,ESTIMATE Agent[05] VILLAGER
2,talk,45,3,1,Skip
2,talk,46,3,2,Skip
2,talk,47,3,15,VOTE Agent[12]
2,talk,48,3,12,Skip
2,talk,49,3,10,Skip
2,talk,50,3,6,VOTE Agent[09]
2,talk,51,3,4,VOTE Agent[01]
2,talk,52,4,14,Over
2,talk,53,4,3,VOTE Agent[07]
2,talk,54,4,12,Skip
2,talk,55,4,5,AGREE TALK day2 ID:0
2,talk,56,4,1,Skip
2,talk,57,4,10,Over
2,talk,58,4,9,Skip
2,talk,59,4,15,Over
2,talk,60,4,4,Skip
2,talk,61,4,6,Skip
2,talk,62,4,11,Skip
2,talk,63,4,13,COMINGOUT Agent[13] MEDIUM
2,talk,64,4,2,Skip
2,talk,65,5,3,REQUEST(DIVINATION Agent[12])
2,talk,66,5,9,ESTIMATE Agent[03] VILLAGER
2,talk,67,5,5,AGREE TALK day2 ID:35
2,talk,68,5,15,ESTIMATE Agent[02] VILLAGER
2,talk,69,5,10,Over
2,talk,70,5,11,Skip
2,talk,71,5,14,Over
2,talk,72,5,4,Skip
2,talk,73,5,1,VOTE Agent[12]
2,talk,74,5,6,Skip
2,talk,75,5,2,Over
2,talk,76,5,13,IDENTIFIED Agent[07] HUMAN
2,talk,77,5,12,Over
2,talk,78,6,11,Over
2,talk,79,6,3,AGREE TALK day2 ID:35
2,talk,80,6,9,ESTIMATE Agent[04] VILLAGER
2,talk,81,6,1,VOTE Agent[09]
2,talk,82,6,12,Over
2,talk,83,6,15,VOTE Agent[13]
2,talk,84,6,10,Over
2,talk,85,6,14,Over
2,talk,86,6,2,Over
2,talk,87,6,5,AGREE TALK day2 ID:61
2,talk,88,6,13,Skip
2,talk,89,6,4,Over
2,talk,90,6,6,Over
2,talk,91,7,6,Over
2,talk,92,7,4,Over
2,talk,93,7,15,ESTIMATE Agent[13] WEREWOLF
2,talk,94,7,5,AGREE TALK day2 ID:88
2,talk,95,7,1,Skip
2,talk,96,7,13,Skip
2,talk,97,7,12,Over
2,talk,98,7,14,Over
2,talk,99,7,9,ESTIMATE Agent[06] WEREWOLF
2,talk,100,7,3,AGREE TALK day2 ID:41
2,talk,101,7,11,Over
2,talk,102,7,2,Over
2,talk,103,7,10,Over
2,talk,104,8,10,Over
2,talk,105,8,9,Skip
2,talk,106,8,1,Skip
2,talk,107,8,2,Over
2,talk,108,8,14,Over
2,talk,109,8,11,Over
2,talk,110,8,13,Over
2,talk,111,8,6,Over
2,talk,112,8,15,Over
2,talk,113,8,3,AGREE TALK day2 ID:47
2,talk,114,8,4,Over
2,talk,115,8,5,AGREE TALK day2 ID:72
2,talk,116,8,12,Over
2,talk,117,9,4,Over
2,talk,118,9,15,Over
2,talk,119,9,1,Over
2,talk,120,9,12,Over
2,talk,121,9,9,ESTIMATE Agent[01] WEREWOLF
2,talk,122,9,6,Over
2,talk,123,9,3,AGREE TALK day2 ID:66
2,talk,124,9,5,AGREE TALK day2 ID:38
2,talk,125,9,13,Over
2,talk,126,9,2,Over
2,talk,127,9,10,Over
2,talk,128,9,14,Over
2,talk,129,9,11,Over
2,talk,130,10,13,Over
2,talk,131,10,1,Over
2,talk,132,10,14,Over
2,talk,133,10,5,AGREE TALK day2 ID:66
2,talk,134,10,9,ESTIMATE Agent[04] VILLAGER
2,talk,135,10,2,Over
2,talk,136,10,11,Over
2,talk,137,10,4,Over
2,talk,138,10,12,Over
2,talk,139,10,15,ESTIMATE Agent[13] WEREWOLF
2,talk,140,10,6,Over
2,talk,141,10,3,AGREE TALK day2 ID:73
2,talk,142,10,10,Over
2,talk,143,11,5,Over
2,talk,144,11,15,Over
2,talk,145,11,2,Over
2,talk,146,11,10,Over
2,talk,147,11,13,Over
2,talk,148,11,4,Over
2,talk,149,11,3,Over
2,talk,150,11,6,Over
2,talk,151,11,9,ESTIMATE Agent[05] VILLAGER
2,talk,152,11,1,Over
2,talk,153,11,12,Over
2,talk,154,11,14,Over
2,talk,155,11,11,Over
2,talk,156,12,5,Over
2,talk,157,12,9,Over
2,talk,158,12,11,Over
2,talk,159,12,2,Over
2,talk,160,12,15,ESTIMATE Agent[02] VILLAGER
2,talk,161,12,4,Over
2,talk,162,12,12,Over
2,talk,163,12,13,Over
2,talk,164,12,14,Over
2,talk,165,12,1,Over
2,talk,166,12,3,Over
2,talk,167,12,6,Over
2,talk,168,12,10,Over
2,talk,169,13,11,Over
2,talk,170,13,1,Over
2,talk,171,13,15,ESTIMATE Agent[13] WEREWOLF
2,talk,172,13,5,Over
2,talk,173,13,10,Over
2,talk,174,13,14,Over
2,talk,175,13,4,Over
2,talk,176,13,3,Over
2,talk,177,13,2,Over
2,talk,178,13,13,Over
2,talk,179,13,12,Over
2,talk,180,13,6,Over
2,talk,181,13,9,Over
2,talk,182,14,3,Over
2,talk,183,14,14,Over
2,talk,184,14,9,Over
2,talk,185,14,2,Over
2,talk,186,14,13,Over
2,talk,187,14,5,Over
2,talk,188,14,6,Over
2,talk,189,14,10,Over
2,talk,190,14,1,Over
2,talk,191,14,12,Over
2,talk,192,14,11,Over
2,talk,193,14,4,Over
2,talk,194,14,15,Over
2,vote,1,9
2,vote,2,1
2,vote,3,6
2,vote,4,1
2,vote,5,2
2,vote,6,9
2,vote,9,1
2,vote,10,2
2,vote,11,1
2,vote,12,1
2,vote,13,12
2,vote,14,5
2,vote,15,13
2,execute,1,WEREWOLF
2,divine,6,13,WEREWOLF
2,whisper,0,0,13,ATTACK Agent[12]
2,whisper,1,0,1,ATTACK Agent[02]
2,whisper,2,1,1,Skip
2,whisper,3,1,13,Skip
2,whisper,4,2,1,Skip
2,whisper,5,2,13,Skip
2,whisper,6,3,1,Over
2,whisper,7,3,13,Over
2,attackVote,1,2
2,attackVote,13,12
2,attack,12,true
3,status,1,WEREWOLF,DEAD,m_cre
3,status,2,VILLAGER,ALIVE,carlo
3,status,3,VILLAGER,ALIVE,AITKN
3,status,4,VILLAGER,ALIVE,Dummy13_09
3,status,5,VILLAGER,ALIVE,daisyo
3,status,6,SEER,ALIVE,tori
3,status,7,WEREWOLF,DEAD,Dummy13_11
3,status,8,BODYGUARD,DEAD,Dummy13_07
3,status,9,POSSESSED,ALIVE,wasabi
3,status,10,VILLAGER,ALIVE,TOT
3,status,11,VILLAGER,ALIVE,Dummy13_08
3,status,12,MEDIUM,DEAD,Dummy13_10
3,status,13,WEREWOLF,ALIVE,megumish
3,status,14,VILLAGER,ALIVE,cash
3,status,15,VILLAGER,ALIVE,JuN1Ro
3,talk,0,0,14,DIVINED Agent[03] HUMAN
3,talk,1,0,6,DIVINED Agent[13] WEREWOLF
3,talk,2,0,11,VOTE Agent[05]
3,talk,3,0,2,VOTE Agent[01]
3,talk,4,0,4,VOTE Agent[03]
3,talk,5,0,15,ESTIMATE Agent[13] WEREWOLF
3,talk,6,0,3,Skip
3,talk,7,0,13,IDENTIFIED Agent[01] HUMAN
3,talk,8,0,5,Skip
3,talk,9,0,10,VOTE Agent[14]
3,talk,10,0,9,DIVINED Agent[06] WEREWOLF
3,talk,11,1,10,REQUEST(VOTE Agent[14])
3,talk,12,1,4,AGREE TALK day2 ID:93
3,talk,13,1,13,ESTIMATE Agent[03] WEREWOLF
3,talk,14,1,2,Skip
3,talk,15,1,15,VOTE Agent[13]
3,talk,16,1,9,Skip
3,talk,17,1,11,AGREE TALK day2 ID:99
3,talk,18,1,14,Over
3,talk,19,1,5,VOTE Agent[03]
3,talk,20,1,3,Skip
3,talk,21,1,6,REQUEST(VOTE Agent[13])
3,talk,22,2,4,AGREE TALK day2 ID:139
3,talk,23,2,14,Over
3,talk,24,2,2,Skip
3,talk,25,2,11,ESTIMATE Agent[06] WEREWOLF
3,talk,26,2,15,ESTIMATE Agent[02] VILLAGER
3,talk,27,2,9,Skip
3,talk,28,2,10,Skip
3,talk,29,2,3,ESTIMATE Agent[09] WEREWOLF
3,talk,30,2,6,VOTE Agent[13]
3,talk,31,2,13,VOTE Agent[03]
3,talk,32,2,5,AGREE TALK day3 ID:0
3,talk,33,3,10,Skip
3,talk,34,3,5,AGREE TALK day3 ID:6
3,talk,35,3,2,Over
3,talk,36,3,11,REQUEST(Agent[14] DIVINATION Agent[06])
3,talk,37,3,14,Over
3,talk,38,3,3,DISAGREE TALK day3 ID:13
3,talk,39,3,6,Skip
3,talk,40,3,15,Over
3,talk,41,3,4,AGREE TALK day2 ID:171
3,talk,42,3,13,Skip
3,talk,43,3,9,Over
3,talk,44,4,13,Skip
3,talk,45,4,9,VOTE Agent[13]
3,talk,46,4,6,Skip
3,talk,47,4,14,Over
3,talk,48,4,3,VOTE Agent[09]
3,talk,49,4,10,Over
3,talk,50,4,11,VOTE Agent[06]
3,talk,51,4,2,Over
3,talk,52,4,5,AGREE TALK day3 ID:27
3,talk,53,4,15,Over
3,talk,54,4,4,AGREE TALK day3 ID:5
3,talk,55,5,13,Over
3,talk,56,5,10,Over
3,talk,57,5,3,REQUEST(DIVINATION Agent[05])
3,talk,58,5,15,ESTIMATE Agent[13] WEREWOLF
3,talk,59,5,6,Over
3,talk,60,5,2,Over
3,talk,61,5,14,Over
3,talk,62,5,11,Skip
3,talk,63,5,9,ESTIMATE Agent[03] VILLAGER
3,talk,64,5,5,AGREE TALK day3 ID:33
3,talk,65,5,4,ESTIMATE Agent[13] WEREWOLF
3,talk,66,6,15,Over
3,talk,67,6,4,REQUEST(Agent[14] DIVINATION Agent[13])
3,talk,68,6,11,Skip
3,talk,69,6,10,Over
3,talk,70,6,3,AGREE TALK day3 ID:63
3,talk,71,6,2,Over
3,talk,72,6,14,Over
3,talk,73,6,5,AGREE TALK day3 ID:42
3,talk,74,6,13,Over
3,talk,75,6,6,Over
3,talk,76,6,9,ESTIMATE Agent[06] WEREWOLF
3,talk,77,7,2,Over
3,talk,78,7,15,Over
3,talk,79,7,3,Skip
3,talk,80,7,6,Over
3,talk,81,7,14,Over
3,talk,82,7,13,Over
3,talk,83,7,4,VOTE Agent[13]
3,talk,84,7,11,Over
3,talk,85,7,5,AGREE TALK day3 ID:26
3,talk,86,7,9,Over
3,talk,87,7,10,Over
3,talk,88,8,9,Over
3,talk,89,8,11,Over
3,talk,90,8,4,Skip
3,talk,91,8,5,AGREE TALK day3 ID:28
3,talk,92,8,2,Over
3,talk,93,8,3,Skip
3,talk,94,8,6,Over
3,talk,95,8,15,Over
3,talk,96,8,14,Over
3,talk,97,8,10,Over
3,talk,98,8,13,Over
3,talk,99,9,9,ESTIMATE Agent[13] WEREWOLF
3,talk,100,9,3,Over
3,talk,101,9,15,Over
3,talk,102,9,14,Over
3,talk,103,9,6,Over
3,talk,104,9,13,Over
3,talk,105,9,2,Over
3,talk,106,9,4,Skip
3,talk,107,9,10,Over
3,talk,108,9,11,Over
3,talk,109,9,5,AGREE TALK day3 ID:14
3,talk,110,10,5,AGREE TALK day3 ID:46
3,talk,111,10,4,Over
